date,pred_low,pred_high,actual_low,actual_high,profit,in_range,adjusted
2023-07-18,1929.1928972516741,1975.6071515764509,1963.4000244140625,1978.4000244140625,-0.1846343852798772,False,True
2023-07-19,1953.8642578125,2000.53564453125,1973.0,1977.5,-0.25851682252859276,True,True
2023-07-20,1956.1785714285713,1998.8214285714287,1965.5999755859375,1973.699951171875,-0.23765845394886323,True,True
2023-07-21,1947.1714826311384,1989.4286150251116,1961.800048828125,1964.300048828125,-0.28086463003500145,True,True
2023-07-24,1947.50004359654,1981.10005405971,1960.300048828125,1965.5,-0.2837088749660726,True,True
2023-07-25,1944.1214773995537,1976.4786202566963,1953.0,1962.5,-0.2778888309991822,True,True
2023-07-26,1945.5785522460938,1978.6213989257812,1966.199951171875,1972.0,-0.28384628962422975,True,True
2023-07-27,1953.1500244140625,1984.6500244140625,1945.4000244140625,1945.4000244140625,-1.4808623958404956,False,True
2023-07-28,1930.1857386997767,1960.6143101283483,1944.199951171875,1962.199951171875,-0.2827030813400524,False,True
2023-07-31,1942.2928815569196,1978.5071672712054,1950.0,1971.5999755859375,-0.19642942406757413,True,True
2023-08-01,1950.3142961774554,1990.6857038225446,1940.699951171875,1965.4000244140625,-1.6612077772202332,False,True
2023-08-02,1915.5213797433037,1965.8785226004463,1933.199951171875,1953.5999755859375,-0.07824595629607575,True,True
2023-08-03,1908.9642944335938,1965.8357543945312,1928.0,1936.5,-0.1927287310781164,True,True
2023-08-04,1903.585693359375,1960.414306640625,1920.0,1945.0,0.01705850442296747,True,True
2023-08-07,1907.949959891183,1971.249991280692,1929.800048828125,1941.0,-0.14398270897470705,True,True
2023-08-08,1904.4857090541295,1962.5142909458705,1923.0,1933.199951171875,-0.1680618532502446,True,True
2023-08-09,1896.69282749721,1951.507123674665,1913.699951171875,1928.800048828125,-0.11421423020541374,True,True
2023-08-10,1889.385707310268,1941.414341517857,1911.4000244140625,1927.800048828125,-0.10829899037175428,True,True
2023-08-11,1891.2571411132812,1937.5429077148438,1911.800048828125,1916.5999755859375,-0.2524127677885948,True,True
2023-08-14,1893.1000191824776,1932.7000296456474,1903.300048828125,1912.5999755859375,-0.23305043416639382,True,True
2023-08-15,1890.757123674665,1930.44282749721,1895.0,1907.699951171875,-0.20765488535686447,True,True
2023-08-16,1884.6714390345983,1920.3285609654017,1890.300048828125,1904.5,-0.22548514924451724,True,True
2023-08-17,1877.6285574776787,1914.5713936941963,1884.0,1902.4000244140625,-0.18834346473819247,True,True
2023-08-18,1863.9356951032366,1904.2642560686384,1886.0999755859375,1891.800048828125,-0.25473783837351394,True,True
2023-08-21,1867.5214146205358,1904.6785365513392,1893.300048828125,1893.5999755859375,-0.29810291117752885,True,True
2023-08-22,1876.6286359514509,1909.9714617047991,1892.800048828125,1896.800048828125,-0.2843387178871163,True,True
2023-08-23,1879.9000244140625,1912.9000244140625,1909.5999755859375,1918.5,-0.2879928629034815,False,True
2023-08-24,1899.3214285714287,1937.6785714285713,1918.199951171875,1920.800048828125,-0.28307608135973106,True,True
2023-08-25,1901.8070678710938,1934.5928344726562,1911.0999755859375,1919.800048828125,-0.27224394917327444,True,True
2023-08-28,1895.8856375558037,1926.3143136160713,1915.5,1921.5,-0.2909091565677953,True,True
2023-08-29,1904.3999720982142,1931.4000767299108,1916.9000244140625,1936.5,-0.3,False,True
2023-08-30,1920.4499686104912,1952.5500313895088,1934.5999755859375,1946.4000244140625,-0.2710268956847099,True,True
2023-08-31,1927.328578404018,1961.271519252232,1938.199951171875,1944.4000244140625,-0.27755393492946234,True,True
2023-09-01,1920.757036481585,1955.642865862165,1936.5999755859375,1950.0,-0.2424009137808827,True,True
2023-09-05,1924.2214093889509,1955.3786882672991,1924.699951171875,1934.4000244140625,-0.2834668964349904,True,True
2023-09-06,1907.9427403041295,1944.4571620396205,1916.300048828125,1925.300048828125,-0.2512378602364723,True,True
2023-09-07,1899.585658482143,1936.614292689732,1917.5,1921.5,-0.2767485294583155,True,True
2023-09-08,1900.3571166992188,1934.6428833007812,1918.4000244140625,1924.699951171875,-0.27353619581558775,True,True
2023-09-11,1903.9142892020088,1932.8857596261162,1921.800048828125,1928.300048828125,-0.29885697983228043,True,True
2023-09-12,1909.2214617047991,1937.3786359514509,1911.300048828125,1920.800048828125,-0.3,True,True
2023-09-13,1895.9786202566963,1926.6214773995537,1908.9000244140625,1914.5999755859375,-0.2903974065324118,True,True
2023-09-14,1895.4285627092634,1922.7713884626116,1903.0,1910.0,-0.3,True,True
2023-09-15,1898.0643223353795,1921.9356776646205,1923.5,1927.300048828125,-0.3,False,True
2023-09-18,1910.1785278320312,1937.2213745117188,1926.4000244140625,1931.5,-0.3,True,True
2023-09-19,1917.1642804827009,1945.8357195172991,1932.0,1934.0,-0.3,True,True
2023-09-20,1918.6714128766741,1945.3285871233259,1929.199951171875,1945.5999755859375,-0.3,False,True
2023-09-21,1930.8785313197545,1960.3214198521205,1919.199951171875,1924.0,-2.1007679319119648,False,True
2023-09-22,1901.392787388393,1937.007114955357,1925.4000244140625,1925.4000244140625,-0.3,True,True
2023-09-25,1907.4856916155134,1943.3143572126116,1916.5999755859375,1916.5999755859375,-0.3,True,True
2023-09-26,1898.2999180385045,1934.9000331333705,1900.4000244140625,1905.0999755859375,-0.27369848377877154,True,True
2023-09-27,1882.335702078683,1918.464346749442,1871.5999755859375,1871.5999755859375,-1.9947578964679624,False,True
2023-09-28,1849.035653250558,1894.164297921317,1856.699951171875,1878.199951171875,-0.08293698682349665,True,True
2023-09-29,1833.7642735072545,1887.0357753208705,1846.0,1872.300048828125,0.0365648321923811,True,True
2023-10-02,1819.3427908761162,1876.8571602957588,1826.699951171875,1845.9000244140625,-0.030918769948266478,True,True
2023-10-03,1802.314243861607,1857.685756138393,1816.800048828125,1830.9000244140625,-0.10573711815264139,True,True
2023-10-04,1795.2213832310267,1853.9785679408483,1816.4000244140625,1828.199951171875,-0.1272624016433612,True,True
2023-10-05,1788.4785766601562,1848.5214233398438,1815.5999755859375,1826.300048828125,-0.1394549415741232,True,True
2023-10-06,1787.7570975167412,1845.4428536551338,1809.4000244140625,1831.800048828125,0.025303676989047286,True,True
2023-10-09,1802.728506905692,1857.671395438058,1842.5,1861.5,-0.09262399890023629,False,True
2023-10-10,1819.9285452706474,1879.0714547293526,1852.800048828125,1861.4000244140625,-0.17656295597338967,True,True
2023-10-11,1834.5142647879463,1887.4857352120537,1869.0999755859375,1874.5999755859375,-0.2301020906377417,True,True
2023-10-12,1847.9857526506696,1897.6143450055804,1867.0,1881.199951171875,-0.13548312209917307,True,True
2023-10-13,1844.4643293108259,1894.1357683454241,1877.5,1930.0999755859375,-0.10621393476616917,False,True
2023-10-16,1892.0643048967634,1962.7357439313616,1910.300048828125,1921.0999755859375,-0.1344458500143423,True,True
2023-10-17,1884.3928484235491,1957.8071027483259,1914.300048828125,1925.800048828125,-0.11817630441801502,True,True
2023-10-18,1888.3285435267858,1957.0713588169642,1935.0,1957.9000244140625,0.03316421653842527,False,True
2023-10-19,1920.0929216657366,1990.5071759905134,1945.699951171875,1977.699951171875,0.17744865430580936,True,True
2023-10-20,1928.8857596261162,2007.9142892020088,1980.4000244140625,1988.5999755859375,-0.16952977955647905,True,True
2023-10-23,1941.5714547293526,2023.4285452706474,1972.9000244140625,1978.9000244140625,-0.2036497713736423,True,True
2023-10-24,1936.357212611607,2016.242885044643,1970.300048828125,1975.0,-0.22521726695010608,True,True
2023-10-25,1946.800005231585,2003.199994768415,1971.199951171875,1985.300048828125,-0.13053683577848504,True,True
2023-10-26,1956.5428118024554,2011.6571393694196,1980.4000244140625,1988.199951171875,-0.20958117208476099,True,True
2023-10-27,1960.4356602260045,2013.9642421177455,1988.5999755859375,1988.5999755859375,-0.3,True,True
2023-10-30,1969.0785522460938,2008.1213989257812,1992.5,2004.0999755859375,-0.2311697775765218,True,True
2023-10-31,1980.2142421177455,2012.1856602260045,1983.699951171875,2001.0,-0.2725078295194452,True,True
2023-11-01,1969.835649762835,2000.564252580915,1977.800048828125,1990.5,-0.290104803617556,True,True
2023-11-02,1962.7714669363838,1994.8286307198662,1979.5,1990.300048828125,-0.27978088495212067,True,True
2023-11-03,1968.392822265625,2002.80712890625,1989.0,1991.5,-0.291529890643964,True,True
2023-11-06,1976.050005231585,2006.949994768415,1977.4000244140625,1981.5999755859375,-0.2964936681986175,True,True
2023-11-07,1964.7999703543526,1998.3999808175224,1960.699951171875,1966.800048828125,-0.29417834290850725,False,True
2023-11-08,1945.8214721679688,1987.7786254882812,1947.699951171875,1967.800048828125,-0.1483120790089191,True,True
2023-11-09,1929.53568812779,1973.46431187221,1945.300048828125,1964.199951171875,-0.13844048723432387,True,True
2023-11-10,1941.892813546317,1986.507088797433,1932.5999755859375,1959.5999755859375,-1.566255227560754,False,True
2023-11-13,1906.2428327287946,1958.9571184430804,1934.0,1947.199951171875,-0.1462965941172188,True,True
2023-11-14,1918.4785766601562,1972.5214233398438,1961.800048828125,1965.800048828125,-0.25271017314060806,True,True
2023-11-15,1931.692905970982,1991.907191685268,1960.0,1962.800048828125,-0.2635117763746027,True,True
2023-11-16,1932.4142456054688,1987.7857055664062,1964.5999755859375,1983.9000244140625,-0.06909384984644049,True,True
2023-11-17,1955.5928606305804,2012.2071881975446,1979.800048828125,1984.0,-0.2497881013656191,True,True
2023-11-20,1956.699986049107,2006.499965122768,1969.699951171875,1979.4000244140625,-0.20133193492313947,True,True
2023-11-21,1954.2999354771205,2001.0999668666295,1988.5,2005.5,-0.18337138715373158,False,True
2023-11-22,1976.7143031529017,2021.8857945033483,1991.0,1999.4000244140625,-0.22939477105704434,True,True
2023-11-24,1970.1428397042412,2012.6572091238838,1991.5,2002.199951171875,-0.22010485945261882,True,True
2023-11-27,1982.978506905692,2021.421395438058,2011.699951171875,2011.800048828125,-0.2994531594245499,True,True
2023-11-28,1991.1214512416295,2032.4786464146205,2039.699951171875,2042.699951171875,-0.3,False,True
2023-11-29,2017.49995640346,2061.8999459402903,2036.0,2052.10009765625,-0.17729288757474337,True,True
2023-11-30,2022.3499494280134,2071.8500017438614,2033.0999755859375,2047.0999755859375,-0.1701738391140868,True,True
2023-12-01,2012.8999546595983,2063.2999965122767,2036.0,2073.199951171875,-0.03650826244809424,False,True
2023-12-04,2043.7857142857142,2098.214285714286,2021.0,2130.199951171875,-2.587563031629376,False,True
2023-12-05,1975.2857055664062,2072.9142456054688,2010.199951171875,2037.0,0.15614104725159617,True,True
2023-12-06,1966.2571323939733,2070.7428676060267,2019.0,2035.800048828125,-0.004439158007889188,True,True
2023-12-07,1976.607142857143,2084.3928571428573,2024.0,2034.9000244140625,-0.10743770275756606,True,True
2023-12-08,1980.2928553989955,2079.5071934291295,1995.0,2033.0999755859375,0.35045664017669814,True,True
2023-12-11,1943.9786202566963,2052.6214773995534,1977.199951171875,2004.199951171875,0.18918368905046568,True,True
2023-12-12,1920.892857142857,2035.107142857143,1977.800048828125,1994.199951171875,0.00686602679678755,True,True
2023-12-13,1925.1500592912946,2030.4500383649554,1975.0,2024.800048828125,0.604274548616472,True,True
2023-12-14,1942.3786097935267,2022.2214878627233,2024.300048828125,2040.0999755859375,-0.3,False,True
2023-12-15,1983.6356811523438,2076.7642211914062,2018.300048828125,2043.4000244140625,0.11602534128182257,True,True
2023-12-18,1972.864292689732,2069.3356584821427,2024.0,2032.800048828125,-0.1507100208289173,True,True
2023-12-19,1977.8929268973213,2074.7071707589284,2025.199951171875,2042.699951171875,-0.0037473581185606397,True,True
2023-12-20,1994.40718296596,2082.3928658621653,2030.300048828125,2037.0999755859375,-0.19116766187420042,True,True
2023-12-21,1994.557163783482,2074.4428362165177,2033.0,2044.5,-0.12534207124268387,True,True
2023-12-22,2000.2071184430804,2077.992832728795,2052.199951171875,2068.699951171875,-0.054500643837761764,True,True
2023-12-26,2022.5358276367188,2091.6643676757812,2054.199951171875,2060.800048828125,-0.21118442090598238,True,True
2023-12-27,2034.6070731026787,2081.7928292410716,2064.800048828125,2081.89990234375,-0.15728706736616688,False,True
2023-12-28,2058.6070295061386,2105.1927751813614,2066.5,2087.300048828125,-0.13532228363316928,True,True
2023-12-29,2048.6570347377233,2099.1427699497767,2062.10009765625,2068.89990234375,-0.2370781025768493,True,True
2024-01-02,2038.3785051618304,2086.42129952567,2057.10009765625,2073.699951171875,-0.15670145102171942,True,True
2024-01-03,2038.5571027483259,2090.242701939174,2034.199951171875,2044.0,-0.8803375030546123,False,True
2024-01-04,2004.3500191824776,2064.049883161272,2038.0,2044.5,-0.22189050592249693,True,True
2024-01-05,2016.5858154296875,2068.0142822265625,2042.4000244140625,2048.10009765625,-0.24357589923697937,True,True
2024-01-08,2016.8572300502233,2067.9428187779017,2019.0999755859375,2033.699951171875,-0.15692376789514847,True,True
2024-01-09,2001.1428745814733,2052.0570765904017,2026.4000244140625,2035.800048828125,-0.20655247208008756,True,True
2024-01-10,2003.38578578404,2049.4142630440847,2021.699951171875,2035.5999755859375,-0.18351726125187556,True,True
2024-01-11,1998.2356654575892,2045.1642368861608,2014.300048828125,2025.0999755859375,-0.2055014302301727,True,True
2024-01-12,1992.078604561942,2036.521493094308,2031.0999755859375,2057.0,-0.2569155928438169,False,True
2024-01-16,2021.7999354771205,2071.5999668666295,2026.0,2054.800048828125,-0.03016258903041713,True,True
2024-01-17,1997.13569859096,2054.8643014090403,2002.5999755859375,2026.5,-0.02067218972923973,True,True
2024-01-18,1969.8571079799108,2035.3428431919642,2009.5,2018.5999755859375,-0.17701686408619294,True,True
2024-01-19,1987.4214041573662,2049.778547014509,2019.5,2036.0,-0.08975450491937073,True,True
2024-01-22,1993.607142857143,2059.3928571428573,2019.800048828125,2021.300048828125,-0.28009135469684654,True,True
2024-01-23,1988.4500645228795,2051.1500331333705,2022.5,2030.300048828125,-0.20021243751976792,True,True
2024-01-24,1992.4142368861608,2054.985665457589,2013.9000244140625,2033.199951171875,-0.05448720126498083,True,True
2024-01-25,1987.6286010742188,2040.1714477539062,2012.0999755859375,2022.4000244140625,-0.1912996285278057,True,True
2024-01-26,1994.5928867885045,2039.2071620396205,2016.800048828125,2022.4000244140625,-0.25531355574822684,True,True
2024-01-29,1998.414350237165,2035.185747419085,2025.199951171875,2025.199951171875,-0.3,True,True
2024-01-30,2008.4428449358259,2041.9570574079241,2028.0999755859375,2048.5,-0.2679852261900965,False,True
2024-01-31,2013.4786028180804,2049.52139718192,2030.0,2055.0,-0.2257453308281312,False,True
2024-02-01,2026.457066127232,2070.3427385602677,2029.0,2064.5,-0.04016001578406797,True,True
2024-02-02,2025.7000209263392,2080.299979073661,2027.699951171875,2055.89990234375,-0.0005636475988515244,True,True
2024-02-05,2006.8928484235491,2065.307102748326,2013.800048828125,2040.800048828125,0.016370313742958942,True,True
2024-02-06,1992.914263044085,2058.4856392996653,2025.9000244140625,2037.300048828125,-0.14900771788628936,True,True
2024-02-07,2000.4285714285713,2068.5714285714284,2032.699951171875,2039.5,-0.2077248768888924,True,True
2024-02-08,2001.4713483537946,2068.928553989955,2020.300048828125,2036.699951171875,-0.07943032140830836,True,True
2024-02-09,1999.949951171875,2064.449951171875,2020.0,2032.0,-0.14428834577371297,True,True
2024-02-12,1993.7929164341517,2052.8071812220983,2011.5999755859375,2025.5,-0.13315367477830528,True,True
2024-02-13,1993.3213849748884,2043.0785173688616,1990.0,2025.800048828125,-0.0475476758008897,False,True
2024-02-14,1966.392865862165,2019.40718296596,1984.800048828125,1993.5,-0.20480562060070534,True,True
2024-02-15,1967.7143293108259,2012.8857683454241,1993.5999755859375,2007.199951171875,-0.1841495790325009,True,True
2024-02-16,1978.3785836356026,2025.8213675362724,1996.5,2011.5,-0.1625210697791512,True,True
2024-02-20,1986.021475655692,2036.978524344308,2015.5999755859375,2029.0,-0.16413991277896717,True,True
2024-02-21,2001.7857404436384,2053.2142595563614,2022.300048828125,2028.199951171875,-0.24054335485281403,True,True
2024-02-22,1997.935799734933,2046.664297921317,2019.699951171875,2033.199951171875,-0.17400559037111937,True,True
2024-02-23,1995.421421595982,2043.978480747768,2014.9000244140625,2038.5999755859375,-0.07934381944941493,True,True
2024-02-26,2016.9143240792412,2060.285627092634,2024.800048828125,2035.4000244140625,-0.22331875858160655,True,True
2024-02-27,2005.7214965820312,2051.2785034179688,2034.0,2035.9000244140625,-0.2844466565202607,True,True
2024-02-28,2013.2571847098213,2054.7428152901784,2024.800048828125,2037.0,-0.22065694223151072,True,True
2024-02-29,2012.8571951729912,2053.142804827009,2034.300048828125,2049.800048828125,-0.2073545448270271,True,True
2024-03-01,2025.7071358816963,2065.6927664620534,2041.800048828125,2086.89990234375,-0.16417530095054914,False,True
2024-03-04,2058.507097516741,2115.292707170759,2080.699951171875,2119.800048828125,0.07192096635187956,False,True
2024-03-05,2083.8214111328125,2151.5784912109375,2111.39990234375,2133.5,-0.022830135029037135,True,True
2024-03-06,2099.964285714286,2167.035714285714,2125.5,2150.300048828125,0.003888897779810274,True,True
2024-03-07,2114.4071655273438,2186.1929321289062,2147.0,2163.0,-0.09512295518443362,True,True
2024-03-08,2120.2642647879466,2195.7357352120534,2166.300048828125,2194.89990234375,0.07843530668015475,True,True
2024-03-11,2135.571515764509,2221.628679547991,2177.199951171875,2184.0,-0.20319871866926742,True,True
2024-03-12,2141.614275251116,2223.385724748884,2160.39990234375,2182.699951171875,0.006349196183764505,True,True
2024-03-13,2124.3998500279017,2196.3999546595983,2162.5,2175.39990234375,-0.13582021112456985,True,True
2024-03-14,2144.5641566685267,2206.2356480189733,2162.300048828125,2163.0,-0.29242438010495386,True,True
2024-03-15,2134.0928780691966,2191.9071219308034,2157.300048828125,2161.699951171875,-0.2553697627588671,True,True
2024-03-18,2132.4858049665177,2182.1142926897323,2146.199951171875,2160.699951171875,-0.1830599503191939,True,True
2024-03-19,2136.2071358816966,2185.1927664620534,2156.10009765625,2156.300048828125,-0.29843437491649205,True,True
2024-03-20,2138.728672572545,2173.871425083705,2150.89990234375,2185.89990234375,-0.25758674430022044,False,True
2024-03-21,2134.2856794084823,2181.5141252790177,2182.39990234375,2211.60009765625,-0.3,False,True
2024-03-22,2152.0570765904017,2212.7427280970983,2157.5,2179.60009765625,-0.06680444673599614,True,True
2024-03-25,2125.6358642578125,2190.5643310546875,2166.199951171875,2179.39990234375,-0.14665150642286454,True,True
2024-03-26,2140.578683035714,2209.021414620536,2175.60009765625,2182.699951171875,-0.21457063719307068,True,True
2024-03-27,2140.90731375558,2210.29288155692,2172.10009765625,2196.199951171875,-0.006632470080349229,True,True
2024-03-28,2153.8502022879466,2227.3499930245534,2187.10009765625,2234.10009765625,0.20798125703729914,False,True
2024-04-01,2171.5642613002233,2263.2355433872767,2230.0,2264.199951171875,0.17751253128323402,False,True
2024-04-02,2188.1357770647323,2284.8642229352677,2247.60009765625,2279.199951171875,0.16144302373232478,True,True
2024-04-03,2214.9929722377233,2307.0070277622767,2267.89990234375,2298.800048828125,0.131464312529134,True,True
2024-04-04,2245.6285574776784,2343.1712472098216,2280.0,2302.89990234375,0.022963035515402686,True,True
2024-04-05,2239.6858258928573,2337.9142717633927,2267.39990234375,2328.39990234375,0.5668249623073496,True,True
2024-04-08,2265.2071358816966,2386.1927664620534,2319.0,2341.800048828125,0.04883665957795991,True,True
2024-04-09,2271.485665457589,2391.914236886161,2337.800048828125,2364.699951171875,0.10930418984406204,True,True
2024-04-10,2286.285714285714,2400.714285714286,2327.699951171875,2358.10009765625,0.14935374650207717,True,True
2024-04-11,2275.900076729911,2383.300118582589,2330.60009765625,2376.300048828125,0.36172038043600546,True,True
2024-04-12,2300.2428850446427,2409.3572126116073,2334.300048828125,2429.0,0.7777984183173619,False,True
2024-04-15,2289.449951171875,2422.949951171875,2326.0,2384.699951171875,0.6158737581292937,True,True
2024-04-16,2291.3786097935267,2440.2214878627233,2371.39990234375,2390.800048828125,0.012257559138559526,True,True
2024-04-17,2324.0928955078125,2457.5072021484375,2369.300048828125,2391.39990234375,0.03794908849445994,True,True
2024-04-18,2305.142839704241,2438.257062639509,2368.39990234375,2384.39990234375,-0.05283734629279682,True,True
2024-04-19,2319.3857945033483,2445.2143031529017,2377.300048828125,2399.800048828125,0.03812160426987965,True,True
2024-04-22,2337.178536551339,2459.621268136161,2326.89990234375,2383.300048828125,-0.24374115234281218,False,True
2024-04-23,2265.664289202009,2398.735613141741,2294.199951171875,2330.800048828125,0.2783880424283513,True,True
2024-04-24,2273.314278738839,2382.085623604911,2314.60009765625,2328.699951171875,-0.09435034548376683,True,True
2024-04-25,2279.6714913504466,2369.3285086495534,2305.0,2329.800048828125,0.025991425684554703,True,True
2024-04-26,2285.014386858259,2374.585710797991,2332.800048828125,2347.89990234375,-0.1023753270927712,True,True
2024-04-29,2290.8715297154017,2378.7285679408483,2327.89990234375,2345.5,-0.07333688674938743,True,True
2024-04-30,2301.12850516183,2389.67129952567,2291.39990234375,2322.5,-1.269807495901823,False,True
2024-05-01,2240.37850516183,2342.42129952567,2283.800048828125,2327.300048828125,0.3294825997406687,True,True
2024-05-02,2254.87850516183,2344.92129952567,2292.300048828125,2324.699951171875,0.1345054935819211,True,True
2024-05-03,2255.378574916295,2343.021327427455,2277.60009765625,2301.0,0.008626636315401559,True,True
2024-05-06,2253.1857561383927,2344.8142438616073,2314.199951171875,2325.5,-0.146733380655665,True,True
2024-05-07,2275.4215785435267,2367.7786167689733,2315.199951171875,2324.300048828125,-0.17791116639669524,True,True
2024-05-08,2270.949951171875,2359.449951171875,2313.60009765625,2313.60009765625,-0.3,True,True
2024-05-09,2272.77872140067,2354.42147391183,2310.699951171875,2339.5,0.05783995122345276,True,True
2024-05-10,2296.6787109375,2367.521484375,2367.300048828125,2367.300048828125,-0.3,True,True
2024-05-13,2333.657244001116,2400.942853655134,2336.10009765625,2358.300048828125,-0.07856450353498326,True,True
2024-05-14,2302.714425223214,2369.485770089286,2336.0,2358.0,-0.07624175726726157,True,True
2024-05-15,2320.314208984375,2386.485595703125,2356.0,2388.699951171875,0.002162672920984654,False,True
2024-05-16,2353.728533063616,2423.671369280134,2380.0,2392.199951171875,-0.1754525816516619,True,True
2024-05-17,2344.364327566964,2415.635672433036,2380.699951171875,2415.800048828125,0.06630942445138399,False,True
2024-05-20,2369.235665457589,2455.164236886161,2409.699951171875,2435.800048828125,0.013195613609053691,True,True
2024-05-21,2391.514177594866,2476.285627092634,2421.0,2429.5,-0.2005853288548632,True,True
2024-05-22,2384.0928083147323,2459.3070940290177,2375.800048828125,2417.60009765625,0.05769512611476885,False,True
2024-05-23,2348.4428187779017,2429.9570835658483,2335.0,2371.199951171875,-1.7210829039406426,False,True
2024-05-24,2287.3428780691966,2382.6571219308034,2332.5,2345.39990234375,-0.12527639886404557,True,True
2024-05-28,2289.642909458705,2375.357090541295,2336.89990234375,2359.699951171875,-0.010753643379007138,True,True
2024-05-29,2309.128574916295,2401.271327427455,2340.300048828125,2340.300048828125,-0.3,True,True
2024-05-30,2298.707275390625,2381.892822265625,2320.800048828125,2349.5,0.05440974331993215,True,True
2024-05-31,2300.750017438616,2385.049787248884,2319.0,2354.0,0.13554883651945193,True,True
2024-06-03,2276.0142822265625,2369.7855224609375,2312.0,2347.5,0.1801954043926821,True,True
2024-06-04,2301.943028041295,2391.257167271205,2313.89990234375,2347.699951171875,0.13636187474574024,True,True
2024-06-05,2285.214338030134,2365.785661969866,2326.199951171875,2354.300048828125,0.042602848021920325,True,True
2024-06-06,2310.4072614397323,2397.7929338727677,2355.0,2375.800048828125,-0.03673594546210002,True,True
2024-06-07,2327.7857840401784,2412.8143136160716,2285.39990234375,2385.10009765625,-2.455139457701957,False,True
2024-06-10,2244.5141950334823,2365.8857073102677,2290.5,2309.300048828125,-0.008397741307264284,True,True
2024-06-11,2249.1356026785716,2366.2642996651784,2300.0,2314.10009765625,-0.08478482517701183,True,True
2024-06-12,2253.4142020089284,2361.5857979910716,2310.300048828125,2338.699951171875,0.11847381396585882,True,True
2024-06-13,2282.8356410435267,2389.1643589564733,2296.199951171875,2317.699951171875,0.008536005637578059,True,True
2024-06-14,2245.7498779296875,2354.6500244140625,2305.800048828125,2331.39990234375,0.08016288384646603,True,True
2024-06-17,2276.435564313616,2386.364240373884,2309.60009765625,2320.199951171875,-0.1449905346065113,True,True
2024-06-18,2257.4141671316966,2367.3856375558034,2311.800048828125,2330.39990234375,-0.024673679542504157,True,True
2024-06-20,2292.792811802455,2368.006992885045,2328.300048828125,2354.0,-0.004861216708711036,True,True
2024-06-21,2314.7144077845983,2392.8856898716517,2316.39990234375,2331.199951171875,-0.12761006851040785,True,True
2024-06-24,2272.3213936941966,2360.4784109933034,2322.699951171875,2332.89990234375,-0.16660838426005292,True,True
2024-06-25,2289.0714808872767,2370.9285191127233,2316.60009765625,2333.0,-0.09833184257126429,True,True
2024-06-26,2280.6858956473216,2352.5142996651784,2298.0,2314.39990234375,-0.11727553158586287,True,True
2024-06-27,2265.9857177734375,2332.4141845703125,2295.0,2329.0,0.05551605640683255,True,True
2024-06-28,2288.6714390345983,2360.3285609654017,2319.0,2338.300048828125,-0.08686006676142058,True,True
2024-07-01,2291.721348353795,2363.678553989955,2321.699951171875,2329.699951171875,-0.21153943908256048,True,True
2024-07-02,2295.4143415178573,2359.7858537946427,2323.0,2334.60009765625,-0.18596829534470288,True,True
2024-07-03,2296.3428257533483,2349.6571742466517,2330.89990234375,2361.60009765625,-0.1601385784866027,False,True
2024-07-05,2328.40713936942,2391.19295828683,2354.89990234375,2388.5,0.01056110843337732,True,True
2024-07-08,2353.4213344029017,2423.5786655970983,2352.800048828125,2383.800048828125,0.011180774932205095,False,True
2024-07-09,2316.45703125,2393.94287109375,2360.10009765625,2363.699951171875,-0.2584201362188894,True,True
2024-07-10,2326.821463448661,2393.378731863839,2365.800048828125,2377.0,-0.18892951515702214,True,True
2024-07-11,2339.43563406808,2404.96426827567,2378.699951171875,2416.699951171875,-0.047019390455353194,False,True
2024-07-12,2374.4142543247767,2455.5857456752233,2391.300048828125,2414.0,-0.03976238977323676,True,True
2024-07-15,2370.8214285714284,2457.1785714285716,2422.89990234375,2436.0,-0.1424366519169797,True,True
2024-07-16,2383.278494698661,2462.521309988839,2427.39990234375,2462.39990234375,0.09101467329659563,True,True
2024-07-17,2421.514229910714,2503.285574776786,2454.800048828125,2473.10009765625,-0.09625683144466293,True,True
2024-07-18,2417.6429268973216,2491.9571707589284,2451.800048828125,2466.0,-0.15408158838940036,True,True
2024-07-19,2413.4215087890625,2490.1785888671875,2395.5,2419.199951171875,-2.4314801788077753,False,True
2024-07-22,2348.6785714285716,2442.3214285714284,2392.0,2402.10009765625,-0.17007925327700327,True,True
2024-07-23,2352.549979073661,2431.450020926339,2388.699951171875,2404.60009765625,-0.11878107517793379,True,True
2024-07-24,2366.821463448661,2442.378731863839,2411.60009765625,2421.0,-0.19784907328843246,True,True
2024-07-25,2376.721435546875,2449.878662109375,2351.89990234375,2365.5,-3.38559226381876,False,True
2024-07-26,2310.628400530134,2393.171404157366,2368.699951171875,2386.89990234375,-0.07844771189119565,True,True
2024-07-29,2335.1499372209823,2424.8500627790177,2377.300048828125,2377.300048828125,-0.3,True,True
2024-07-30,2334.9142717633927,2419.6858258928573,2373.800048828125,2409.300048828125,0.1325659251664943,True,True
2024-07-31,2367.07137625558,2442.92862374442,2402.800048828125,2447.60009765625,0.1375230071198179,False,True
2024-08-01,2381.135672433036,2471.864327566964,2430.39990234375,2455.10009765625,0.004785682104894773,True,True
2024-08-02,2386.9142543247767,2483.0857456752233,2416.0,2477.0,0.47685403317210723,True,True
2024-08-05,2368.05704171317,2483.34286063058,2367.39990234375,2449.800048828125,0.8531516079885673,False,True
2024-08-06,2339.55704171317,2463.84286063058,2380.0,2421.800048828125,0.31797650228971014,True,True
